DeployID,County,DeployDate,DeploymentName,Description,PrimaryMaterial,Tons,Relief,Depth,Jurisdiction,Coast,LatDM,LongDM,latitudes,longitudes,LocationAccuracy
DU0002,Duval,99/99/9999,BB Site - Wooden Tug,Wooden Tugboat Wreck  Unknown Age,VESSEL WOOD TUGBOAT,,,54,Federal,Atlantic,30° 25.910' N,81° 8.150' W,30.43183333,-81.13583333,Low
DU0001,Duval,99/99/9999,BB Site - Old Gibbs Drydock,Old Gibbs Drydock,METAL DRYDOCK,,,54,Federal,Atlantic,30° 25.870' N,81° 8.330' W,30.43116667,-81.13883333,Low
ES0191,Escambia,10/27/2014,Eternal Reefs  Bay2,5 Reefballs In Bay As Part of An Eternal Reefs Deployment,MODULES CONCRETE REEFBALLS (5),2,3,12,State,Gulf,30° 19.673' N,87° 10.870' W,30.32788,-87.18116,High
ES0190,Escambia,11/04/2013,Eternal Reefs  Bay1,5 Reefballs In Bay As Part of An Eternal Reefs Deployment,MODULES CONCRETE REEFBALLS (5),4,5,12,State,Gulf,30° 19.673' N,87° 10.870' W,30.32788,-87.18116,High
ES0189,Escambia,07/31/2013,Joe Patti Memorial Reef,195 X 40 X 10 Feet Metal Barge With Stainless Steel Sculptures On Deck,BARGE METAL 195',440,15,50,State,Gulf,30° 17.330' N,87° 13.755' W,30.28883,-87.22925,High
ES0188,Escambia,00/00/1980,A Frame Barge,170 Ft  X 30 Ft  X 10 Ft Deck Barge  - Unknown Source Or Deploy Date,BARGE METAL 170',,10,95,Federal,Gulf,30° 1.805' N,87° 22.975' W,30.03008,-87.38292,High
ES0187,Escambia,11/30/2012,Historic Shipwreck Replica Reef,10 Tons of Faus Ballast Rock And 3 Concrete And Rock Sea Rest Modules ,ROCK FAUX BALLAST (500),18,3,9,State,Gulf,30° 19.739' N,87° 10.872' W,30.32898,-87.1812,High
ES0186,Escambia,02/18/2011,Capt Bob Quarles Reef,521 Pieces-270 Tons-of Concrete Rubble For Snorkeling Reef  County Funded,CONCRETE DECK SPANS AND RUBBLE (521),270,7,14,State,Gulf,30° 19.738' N,87° 10.871' W,30.32897,-87.18118,High
ES0185,Escambia,12/22/2010,Lane Gilchrist Reef,60 Pieces - 1200 Tons- of Concrete Bridge Rubble-County Funded ,CONCRETE DECK SPANS AND RUBBLE (60),"1,200",15,50,State,Gulf,30° 17.467' N,87° 13.773' W,30.29112,-87.22955,High
ES0184,Escambia,05/09/2010,Navarre Pier Reef Site #1,59 Concrete Pieces: Deck Spans  Pilings & Caps: 7 Drops Also 3/15 3/24 4/2 4/12 4/20 & 4/28,CONCRETE DECK SPANS  PILINGS AND CAPS (59),816,6,45,State,Gulf,30° 18.000' N,87° 12.600' W,30.3,-87.21,High
ES0183,Escambia,03/24/2010,Navarre Pier Reef Site #2,Two Concrete Deck  “T” Spans:  4’X3’X60’  2 Drops Also 3/15/2010,"CONCRETE DECK ""T"" SPANS (2)",25,5,46,State,Gulf,30° 18.020' N,87° 12.797' W,30.30033333,-87.21328333,High
ES0182,Escambia,03/24/2010,Navarre Pier Reef Site #3,Two Concrete Deck  “T” Spans:  10’X3.5’X45’  2 Drops Also 3/15/2010 ,"CONCRETE DECK ""T"" SPANS (2)",50,6,49,State,Gulf,30° 17.995' N,87° 12.870' W,30.29991667,-87.2145,High
ES0181,Escambia,03/24/2010,Navarre Pier Reef Site #4,Two Concrete Deck  “T” Spans:  10’X3.5’X45’  2 Drops Also 3/15/2010 ,"CONCRETE DECK ""T"" SPANS (2)",50,5,46,State,Gulf,30° 17.991' N,87° 13.058' W,30.29985,-87.21763333,High
ES0180,Escambia,03/24/2010,Navarre Pier Reef Site #5,Two Concrete Deck “T” Spans: 10’X3.5’X45’; 10'X3.5'X40'  2 Drops Also 3/15/2010,"CONCRETE DECK ""T"" SPANS (2)",47,5,45,State,Gulf,30° 17.978' N,87° 13.108' W,30.29963333,-87.21846667,High
ES0179,Escambia,07/30/2009,Jeff's Reef,3 Walter Marine Grouper Module Reef Units ,MODULES CONCRETE GROUPER MODULE (3),6,2,40,State,Gulf,30° 17.833' N,87° 14.113' W,30.29721667,-87.23521667,High
ES0178,Escambia,07/30/2009,David's Reef,"4 Walter Marine ""Florida Limestone"" Reef Units ",MODULES CONCRETE WALTER FLORIDA LIMESTONE (4),12,8,43,State,Gulf,30° 17.833' N,87° 13.869' W,30.29721667,-87.23115,High
ES0177,Escambia,07/30/2009,Andi Coyle Reef,"1 Walter Marine ""Florida Limestone"" Reef Unit And 1 Grouper Module",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),5,8,40,State,Gulf,30° 17.898' N,87° 13.863' W,30.2983,-87.23105,High
ES0176,Escambia,07/30/2009,Gb Sertoma.Com Reef 2,"2 Walter Marine ""Florida Limestone"" Reef Unit And 1 Grouper Module",MODULES CONCRETE WALTER FLORIDA LIMESTONE (2),8,8,45,State,Gulf,30° 17.878' N,87° 13.969' W,30.29796667,-87.23281667,High
ES0175,Escambia,07/30/2009,RFRA Reef #14,3 Fish Haven Towers Donated By RFRA,MODULES CONCRETE FISH HAVENS (3),3,6,41,State,Gulf,30° 17.873' N,87° 14.066' W,30.29788333,-87.23443333,High
ES0174,Escambia,07/30/2009,RFRA Reef #13,3 Fish Haven Towers Donated By RFRA,MODULES CONCRETE FISH HAVENS (3),3,6,55,State,Gulf,30° 17.294' N,87° 14.072' W,30.28823333,-87.23453333,High
ES0173,Escambia,07/30/2009,RFRA Reef #12,3 Fish Haven Towers Donated By RFRA,MODULES CONCRETE FISH HAVENS (3),3,6,53,State,Gulf,30° 17.339' N,87° 14.089' W,30.28898333,-87.23481667,High
ES0172,Escambia,07/30/2009,RFRA Reef #11,3 Broken Modules ,MODULES CONCRETE FISH HAVENS (3),3,3,49,State,Gulf,30° 17.372' N,87° 14.085' W,30.28953333,-87.23475,High
ES0171,Escambia,07/30/2009,RFRA Reef #10,3 Fish Haven Towers Donated By RFRA,MODULES CONCRETE FISH HAVENS (3),3,6,48,State,Gulf,30° 17.439' N,87° 14.093' W,30.29065,-87.23488333,High
ES0170,Escambia,07/30/2009,RFRA Reef #9,3 Fish Haven Towers Donated By RFRA,MODULES CONCRETE FISH HAVENS (3),3,6,47,State,Gulf,30° 17.474' N,87° 14.099' W,30.29123333,-87.23498333,High
ES0169,Escambia,07/30/2009,RFRA Reef #8,3 Fish Haven Towers Donated By RFRA,MODULES CONCRETE FISH HAVENS (3),3,6,48,State,Gulf,30° 17.534' N,87° 14.112' W,30.29223333,-87.2352,High
ES0168,Escambia,07/30/2009,RFRA Reef #7,3 Fish Haven Towers Donated By RFRA,MODULES CONCRETE FISH HAVENS (3),3,6,48,State,Gulf,30° 17.588' N,87° 14.112' W,30.29313333,-87.2352,High
ES0167,Escambia,07/30/2009,RFRA Reef #6,3 Fish Haven Towers Donated By RFRA,MODULES CONCRETE FISH HAVENS (3),3,6,47,State,Gulf,30° 17.632' N,87° 14.116' W,30.29386667,-87.23526667,High
ES0166,Escambia,07/30/2009,RFRA Reef #5,3 Fish Haven Towers Donated By RFRA,MODULES CONCRETE FISH HAVENS (3),3,6,46,State,Gulf,30° 17.686' N,87° 14.116' W,30.29476667,-87.23526667,High
ES0165,Escambia,07/30/2009,RFRA Reef #4,3 Fish Haven Towers Donated By RFRA,MODULES CONCRETE FISH HAVENS (3),3,6,43,State,Gulf,30° 17.739' N,87° 14.131' W,30.29565,-87.23551667,High
ES0164,Escambia,07/30/2009,RFRA Reef #3,3 Fish Haven Towers Donated By RFRA,MODULES CONCRETE FISH HAVENS (3),3,6,43,State,Gulf,30° 17.778' N,87° 14.133' W,30.2963,-87.23555,High
ES0163,Escambia,07/30/2009,RFRA Reef #2,3 Fish Haven Towers Donated By RFRA,MODULES CONCRETE FISH HAVENS (3),3,6,39,State,Gulf,30° 17.863' N,87° 14.146' W,30.29771667,-87.23576667,High
ES0162,Escambia,07/30/2009,RFRA Reef #1,3 Fish Haven Towers Donated By RFRA,MODULES CONCRETE FISH HAVENS (3),3,6,52,State,Gulf,30° 17.276' N,87° 14.152' W,30.28793333,-87.23586667,High
ES0161,Escambia,07/30/2009,Paradise B & G Reef,3 Fish Haven Towers Donated By RFRA,MODULES CONCRETE FISH HAVENS (3),3,6,54,State,Gulf,30° 17.328' N,87° 14.138' W,30.2888,-87.23563333,High
ES0160,Escambia,07/30/2009,Outcast Fishing And Hunting,3 Fish Haven Towers Donated By Rfra,MODULES CONCRETE FISH HAVENS (3),3,6,52,State,Gulf,30° 17.378' N,87° 14.158' W,30.28963333,-87.23596667,High
ES0159,Escambia,07/30/2009,Tom White Printer Reef,3 Fish Haven Towers Donated By Rfra,MODULES CONCRETE FISH HAVENS (3),3,6,49,State,Gulf,30° 17.426' N,87° 14.146' W,30.29043333,-87.23576667,High
ES0158,Escambia,07/30/2009,Helen Mae Torres Reef,3 Fish Haven Towers Donated By Rfra,MODULES CONCRETE FISH HAVENS (3),3,6,48,State,Gulf,30° 17.466' N,87° 14.162' W,30.2911,-87.23603333,High
ES0157,Escambia,06/09/2009,Wayne Frier,3 Fish Haven Towers Funded By County,MODULES CONCRETE FISH HAVENS (3),3,6,53,State,Gulf,30° 17.518' N,87° 14.158' W,30.29196667,-87.23596667,High
ES0156,Escambia,06/09/2009,David Lee Sellers,3 Fish Haven Towers Funded By County,MODULES CONCRETE FISH HAVENS (3),3,6,53,State,Gulf,30° 17.576' N,87° 14.149' W,30.29293333,-87.23581667,High
ES0155,Escambia,06/09/2009,Freedom Boat Club,3 Fish Haven Towers Funded By County,MODULES CONCRETE FISH HAVENS (3),3,6,52,State,Gulf,30° 17.616' N,87° 14.150' W,30.2936,-87.23583333,High
ES0154,Escambia,06/09/2009,Roy Jones Jr 2,3 Fish Haven Towers Funded By County,MODULES CONCRETE FISH HAVENS (3),3,6,51,State,Gulf,30° 17.669' N,87° 14.169' W,30.29448333,-87.23615,High
ES0153,Escambia,06/09/2009,Roy Jones Jr 1,3 Fish Haven Towers Funded By County,MODULES CONCRETE FISH HAVENS (3),3,6,49,State,Gulf,30° 17.715' N,87° 14.168' W,30.29525,-87.23613333,High
ES0152,Escambia,06/09/2009,Academy 2,3 Fish Haven Towers Funded By County,MODULES CONCRETE FISH HAVENS (3),3,6,47,State,Gulf,30° 17.760' N,87° 14.184' W,30.296,-87.2364,High
ES0151,Escambia,06/09/2009,Academy 1,3 Fish Haven Towers Funded By County,MODULES CONCRETE FISH HAVENS (3),3,6,44,State,Gulf,30° 17.808' N,87° 14.176' W,30.2968,-87.23626667,High
ES0150,Escambia,06/09/2009,Fredrick H Cleveland,3 Fish Haven Towers Funded By County,MODULES CONCRETE FISH HAVENS (3),3,6,43,State,Gulf,30° 17.866' N,87° 14.194' W,30.29776667,-87.23656667,High
ES0149,Escambia,09/18/2008,R083001,"6 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (6),15,12,100,Federal,Gulf,30° 3.386' N,87° 11.639' W,30.05643333,-87.19398333,High
ES0148,Escambia,09/18/2008,R083002,"6 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (6),15,12,95,Federal,Gulf,30° 3.140' N,87° 11.640' W,30.05233333,-87.194,High
ES0147,Escambia,09/18/2008,R083003,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,94,Federal,Gulf,30° 3.439' N,87° 11.225' W,30.05731667,-87.18708333,High
ES0146,Escambia,09/18/2008,R083004,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,100,Federal,Gulf,30° 3.170' N,87° 11.252' W,30.05283333,-87.18753333,High
ES0145,Escambia,09/18/2008,R083005,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,100,Federal,Gulf,30° 2.968' N,87° 11.239' W,30.04946667,-87.18731667,High
ES0144,Escambia,09/18/2008,R083006,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,103,Federal,Gulf,30° 2.718' N,87° 11.253' W,30.0453,-87.18755,High
ES0143,Escambia,09/18/2008,R083007,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,95,Federal,Gulf,30° 3.353' N,87° 10.959' W,30.05588333,-87.18265,High
ES0142,Escambia,09/18/2008,R083008,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,95,Federal,Gulf,30° 3.066' N,87° 10.982' W,30.0511,-87.18303333,High
ES0141,Escambia,09/18/2008,R083009,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,98,Federal,Gulf,30° 2.824' N,87° 11.062' W,30.04706667,-87.18436667,High
ES0140,Escambia,09/18/2008,R083010,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,100,Federal,Gulf,30° 2.570' N,87° 11.011' W,30.04283333,-87.18351667,High
ES0139,Escambia,09/18/2008,R083011,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,96,Federal,Gulf,30° 2.964' N,87° 10.794' W,30.0494,-87.1799,High
ES0138,Escambia,09/18/2008,R083012,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,98,Federal,Gulf,30° 2.763' N,87° 10.695' W,30.04605,-87.17825,High
ES0137,Escambia,09/18/2008,R083013,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,99,Federal,Gulf,30° 2.593' N,87° 10.769' W,30.04321667,-87.17948333,High
ES0136,Escambia,09/18/2008,R083014,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,94,Federal,Gulf,30° 3.635' N,87° 10.515' W,30.06058333,-87.17525,High
ES0135,Escambia,09/18/2008,R083015,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,98,Federal,Gulf,30° 3.345' N,87° 10.550' W,30.05575,-87.17583333,High
ES0134,Escambia,09/18/2008,R083016,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,97,Federal,Gulf,30° 3.066' N,87° 10.546' W,30.0511,-87.17576667,High
ES0133,Escambia,09/18/2008,R083017,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,98,Federal,Gulf,30° 2.894' N,87° 10.494' W,30.04823333,-87.1749,High
ES0132,Escambia,09/18/2008,R083018,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,100,Federal,Gulf,30° 2.614' N,87° 10.524' W,30.04356667,-87.1754,High
ES0131,Escambia,09/18/2008,R083019,"1 Walter Marine ""Florida Limestone"" Concrete Reef Unit",MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,96,Federal,Gulf,30° 3.641' N,87° 10.218' W,30.06068333,-87.1703,High
ES0130,Escambia,09/05/2008,Sea Rest Module,Searest Brand Concrete Module Prototype-LAARS#2008-021,MODULE CONCRETE SEAREST (1),,6,100,Federal,Gulf,30° 5.858' N,87° 10.441' W,30.09763333,-87.17401667,High
ES0129,Escambia,09/05/2008,Will Davis Reef,44 Ft X 12 Ft Beam Steel Hulled Shrimpboat With 100 Tons Concrete-Laars#2008-021,METAL HULLED SHRIMP BOAT 44',100,10,100,Federal,Gulf,30° 5.864' N,87° 10.510' W,30.09773333,-87.17516667,High
ES0128,Escambia,11/30/2007,Interstate 10 Bridge Reef Site#7-Small,2 650 Tons of Concrete Bridge Spans From I-10 Bay Bridge  Site#7  4 Drops This Site,BRIDGE RUBBLE CONCRETE ,"2,650",20,83,Federal,Gulf,30° 5.950' N,87° 25.950' W,30.09917,-87.4325,High
ES0127,Escambia,04/14/2008,Interstate 10 Bridge Reef Site#6,19 858 Tons of Concrete Bridge Spans From I-10 Bay Bridge  Site#6  26 Drops This Site,BRIDGE RUBBLE CONCRETE ,"19,858",25,83,Federal,Gulf,30° 6.550' N,87° 29.550' W,30.10917,-87.4925,High
ES0126,Escambia,11/19/2007,Interstate 10 Bridge Reef Site#5,21 987 Tons of Concrete Bridge Spans From I-10 Bay Bridge  Site#5  26 Drops This Site ,BRIDGE RUBBLE CONCRETE ,"21,987",30,93,Federal,Gulf,30° 6.600' N,87° 28.600' W,30.11,-87.47667,High
ES0125,Escambia,10/12/2007,Interstate 10 Bridge Reef Site#4,18 247 Tons of Concrete Bridge Spans From I-10 Bay Bridge  Site#4  23 Drops This Site ,BRIDGE RUBBLE CONCRETE ,"18,247",25,90,Federal,Gulf,30° 6.600' N,87° 27.500' W,30.11,-87.45833,High
ES0124,Escambia,08/24/2007,Interstate 10 Bridge Reef Site#3,18 072 Tons of Concrete Bridge Spans From I-10 Bay Bridge  Site#3  24 Drops This Site ,BRIDGE RUBBLE CONCRETE ,"18,072",25,86,Federal,Gulf,30° 6.700' N,87° 26.300' W,30.11167,-87.43833,High
ES0123,Escambia,06/13/2007,Interstate 10 Bridge Reef Site#2,12 544 Tons of Concrete Bridge Spans From I-10 Bay Bridge  Site#2   14 Drops This Site,BRIDGE RUBBLE CONCRETE ,"12,544",20,78,Federal,Gulf,30° 6.743' N,87° 25.413' W,30.11238,-87.42355,High
ES0122,Escambia,04/30/2007,Fishin' Chix Reef,Single Pink Fish Haven Module,MODULES CONCRETE FISH HAVEN (1),,,98,Federal,Gulf,30° 6.750' N,87° 11.247' W,30.1125,-87.18745,High
ES0121,Escambia,04/30/2007,Paolo's Reef,70 Pieces of Concrete Junctions Boxes And Pipes Funded By County,CONCRETE JUNCTION BOXES (70),,,109,Federal,Gulf,30° 6.125' N,87° 10.595' W,30.10208,-87.17658333,High
ES0120,Escambia,04/30/2007,CCA Pensacola Reef,1 Walter Florida Limestone Modules Funded By CCA,MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,,93,Federal,Gulf,30° 6.730' N,87° 11.700' W,30.11217,-87.195,High
ES0119,Escambia,04/30/2007,Ecua Steel Water Pipes ,160 2Ft Diameter Steel Water Pipes From Old Pensacola Bridge,METAL WATER PIPES FROM BRIDGE (160),,,96,Federal,Gulf,30° 5.025' N,87° 11.015' W,30.08375,-87.18358333,High
ES0118,Escambia,04/01/2007,Gulf Breeze Sertoma,7 Walter Florida Limestone Modules Funded By County,MODULES CONCRETE WALTER FLORIDA LIMESTONE (7),18,12,91,Federal,Gulf,30° 6.760' N,87° 11.515' W,30.11267,-87.19191667,High
ES0117,Escambia,04/01/2007,Susan Tay Fruitticher Reef,8 Walter Florida Limestone Modules Funded By County,MODULES CONCRETE WALTER FLORIDA LIMESTONE (8),20,12,92,Federal,Gulf,30° 3.796' N,87° 11.521' W,30.06327,-87.19201667,High
ES0116,Escambia,05/12/2003,FWC-EE-1 Module,1 Walter Florida Special Module Funded By FWC,MODULES CONCRETE WALTER FL (1),1,10,113,Federal,Gulf,30° 3.006' N,87° 4.880' W,30.0501,-87.08133333,High
ES0115,Escambia,05/12/2003,FWC-EE-2 Module,1 Walter Florida Special Module Funded By FWC,MODULES CONCRETE WALTER FL (1),1,10,84,Federal,Gulf,30° 5.255' N,87° 6.781' W,30.08758333,-87.11301667,High
ES0114,Escambia,05/13/2003,FWC-EE-3 Module,1 Walter Florida Special Module Funded By FWC,MODULES CONCRETE WALTER FL (1),1,10,86,Federal,Gulf,30° 4.598' N,87° 8.657' W,30.07663333,-87.14428333,High
ES0113,Escambia,06/02/2003,FWC-EE-4 Module,2 Fish Haven Towers With Fish Haven Junior Inserts Funded By FWC,MODULES CONCRETE FISH HAVEN (2),2,6,100,Federal,Gulf,30° 1.419' N,87° 10.195' W,30.02365,-87.16991667,High
ES0112,Escambia,06/02/2003,FWC-EE-5 Module,2 Fish Haven Towers With Fish Haven Junior Inserts Funded By FWC,MODULES CONCRETE FISH HAVEN (2),2,6,86,Federal,Gulf,30° 5.129' N,87° 6.402' W,30.08548333,-87.1067,High
ES0111,Escambia,06/02/2003,FWC-EE-6 Module,2 Fish Haven Towers With Fish Haven Junior Inserts Funded By FWC,MODULES CONCRETE FISH HAVEN (2),2,6,98,Federal,Gulf,30° 3.278' N,87° 5.557' W,30.05463333,-87.09261667,High
ES0110,Escambia,06/24/2003,FWC-EE-7 Module,2 Goliath Reefballs Funded By FWC,MODULES CONCRETE REEFBALLS (2),2,4.75,97,Federal,Gulf,30° 1.462' N,87° 9.373' W,30.02436667,-87.15621667,High
ES0109,Escambia,06/25/2003,FWC-EE-8 Module,2 Goliath Reefballs Funded By FWC,MODULES CONCRETE REEFBALLS (2),2,4.75,113,Federal,Gulf,30° 2.931' N,87° 5.101' W,30.04885,-87.08501667,High
ES0108,Escambia,06/25/2003,FWC-EE-9 Module,2 Goliath Reefballs Funded By FWC,MODULES CONCRETE REEFBALLS (2),2,4.75,84,Federal,Gulf,30° 5.404' N,87° 7.126' W,30.09006667,-87.11876667,High
ES0107,Escambia,02/26/2007,Pensacola Bay Fishing Bridge Reef Site #2,4500 Tons of Concrete Bridge Spans From Old Pensacola Bay Fishing Pier  Site #2,BRIDGE RUBBLE CONCRETE ,"4,500",5,118,Federal,Gulf,30° 6.732' N,87° 9.672' W,30.1122,-87.1612,High
ES0106,Escambia,07/29/2007,David Brogan (Aka I-10 Bridge Reef Site #1 ),6 286 Tons Concrete Bridge Spans From Old I-10  Bay Bridge  Site #1   8 Drops This Site,BRIDGE RUBBLE CONCRETE ,"6,286",20,75,Federal,Gulf,30° 6.750' N,87° 24.250' W,30.1125,-87.40417,High
ES0104,Escambia,06/01/2006,Admiral Fetterman Reef,15 Superball Reefballs  Around 100 Tons of Rock  2 of 2 Drops This Grant,MODULES CONCRETE REEFBALLS (15),136,5,93,Federal,Gulf,30° 4.682' N,87° 11.878' W,30.07803,-87.19797,High
ES0103,Escambia,06/01/2006,Mayor Whibbs Reef,18 Superball Reefballs   1 of 2 Drops This Grant,MODULES CONCRETE REEFBALLS (18),36,5,90,Federal,Gulf,30° 4.637' N,87° 11.633' W,30.07728,-87.19388,High
ES0102,Escambia,05/17/2006,Oriskany Memorial Reef,Navy Aircraft Carrier Ex-Uss Oriskany  888 Feet Long  135 Feet Deep To Flight Deck,VESSEL METAL 888',"32,000",134,212,Federal,Gulf,30° 2.555' N,87° 0.397' W,30.04258,-87.00662,High
ES0101,Escambia,12/18/2006,Capt John A Racine Reef ,8140 Tons-Concrete Bridge Spans-Pensacola Bay Fishing Pier  17 Drops Here  First On 1/19/2006,BRIDGE RUBBLE CONCRETE ,"8,140",16,85,Federal,Gulf,30° 5.900' N,87° 9.000' W,30.09833,-87.15,High
ES0097,Escambia,06/24/2005,Ray Jones Reef,15 Goliath Reefballs  And 100 Tons Rubble In Middle  1 of 2 Drops This Grant,MODULES CONCRETE REEFBALLS (15),153,5,90,Federal,Gulf,30° 5.374' N,87° 10.525' W,30.08957,-87.17542,High
ES0096,Escambia,06/24/2005,George Wilkins Reef,19 Goliath Reefballs   1 of 2 Drops This Grant,MODULES CONCRETE REEFBALLS (19),57,5,90,Federal,Gulf,30° 5.410' N,87° 10.856' W,30.09016667,-87.18093333,High
ES0095,Escambia,01/09/2005,Don Phillips Barge And Parks,Steel Deck Barge 120 X 33 X 7 And Steel And Concrete Merry-Go-Rounds,BARGE METAL 120',446,8,100,Federal,Gulf,30° 5.750' N,87° 10.600' W,30.09583333,-87.17666667,High
ES0094,Escambia,06/28/2004,Pat Donnelly Reef,27 Goliath Reefballs   Two of Two Drops This Grant,MODULES CONCRETE REEFBALLS (27),54,5,90,Federal,Gulf,30° 4.686' N,87° 11.142' W,30.0781,-87.1857,High
ES0093,Escambia,06/22/2004,Rusty B Reef,30 Goliath Reefballs And 40 Tons of Rock  One of Two Drops This Grant,MODULES CONCRETE REEFBALLS (20),140,5,89,Federal,Gulf,30° 4.756' N,87° 11.370' W,30.07926667,-87.1895,High
ES0092,Escambia,06/02/2004,Brown Barge Middle School,1 Goliath Ball And 4 Pallet Balls,MODULES CONCRETE REEFBALLS (5),,5,91,Federal,Gulf,30° 6.512' N,87° 11.638' W,30.10853333,-87.19396667,High
ES0091,Escambia,06/28/2003,Penhall II Reef,Blackwater Brdige Rubble  6 Loads Total This Location,BRIDGE RUBBLE CONCRETE ,"4,500",10,94,Federal,Gulf,30° 5.000' N,87° 11.000' W,30.08333333,-87.18333333,High
ES0090,Escambia,06/14/2003,Celia Reef,15 Walter Florida Special Modules  1 of 2 Drops This Day & Grant,MODULES CONCRETE WALTER FL (15),30,10,92,Federal,Gulf,30° 5.235' N,87° 11.895' W,30.08725,-87.19825,High
ES0089,Escambia,06/14/2003,Mara,16 Walter Florida Special Modules  2 of 2 Drops This Day & Grant,MODULES CONCRETE WALTER FL (16),32,10,95,Federal,Gulf,30° 5.465' N,87° 11.850' W,30.09108333,-87.1975,High
ES0088,Escambia,02/12/2003,Knicklebine Barge,Steel Barge And 14 Pieces of Concrete Ballast,BARGE METAL 117',,11,122,Federal,Gulf,30° 1.970' N,87° 11.495' W,30.03283333,-87.19158333,High
ES0087,Escambia,02/09/2002,Penhall Reef,Blackwater Brdige Rubble  4 Loads Total This Location,BRIDGE RUBBLE CONCRETE ,"5,700",12,92,Federal,Gulf,30° 5.523' N,87° 11.497' W,30.09205,-87.19161667,High
ES0086,Escambia,06/20/2000,Concrete ' Fish Havens',Fish Haven Modules  6 Tower  11 Fh & 4 Juniors (1 of 3),MODULES CONCRETE FISH HAVENS (21),24,6,95,Federal,Gulf,30° 6.257' N,87° 7.964' W,30.10428333,-87.13273333,High
